FileName1,FileName2,RF_1,CI_1,RF_2,CI_2,RF_3,CI_3,RF_4,CI_4,RF_5,CI_5,RF_mean,RF_var,CI_mean,CI_var,FileName1_num,FileName2_num,ProteinFamily
PF13377_5,PF13377_sc5,0.571428571428571,0.729981755835969,0.666666666666667,0.785100213037258,0.634920634920635,0.751288867289912,0.619047619047619,0.6936738788484,0.619047619047619,0.71245176875783,0.6222222222222222,0.034411878394728534,0.7344992967538737,0.03541030507260743,5,5,PF13377
PF13377_6,PF13377_sc6,0.555555555555556,0.626409287101996,0.53968253968254,0.693313536874893,0.587301587301587,0.675125067536712,0.53968253968254,0.66220704824021,0.587301587301587,0.720395395276171,0.561904761904762,0.024072620457306175,0.6754900670059965,0.03507014169257574,6,6,PF13377
PF13377_7,PF13377_sc7,0.53968253968254,0.641748444964122,0.523809523809524,0.729435381812683,0.53968253968254,0.716432243390888,0.555555555555556,0.690489960645352,0.507936507936508,0.734642374839942,0.5333333333333335,0.018098022620621386,0.7025496811305973,0.038038581082741225,7,7,PF13377
PF13377_8,PF13377_sc8,0.53968253968254,0.602052479850536,0.476190476190476,0.635675661570077,0.476190476190476,0.600484413982418,0.571428571428571,0.671995680007189,0.571428571428571,0.663509627930566,0.5269841269841269,0.04814524091461292,0.6347435726681573,0.03338589421351766,8,8,PF13377
PF13377_9,PF13377_sc9,0.53968253968254,0.651716863862014,0.492063492063492,0.626212745626399,0.476190476190476,0.618930856403982,0.507936507936508,0.638728237963372,0.555555555555556,0.670127723292927,0.5142857142857145,0.03291498627512364,0.6411432854297388,0.020457539413482113,9,9,PF13377
PF13377_10,PF13377_sc10,0.555555555555556,0.62017492123645,0.507936507936508,0.616024820036209,0.507936507936508,0.602795533060197,0.507936507936508,0.644942674276718,0.523809523809524,0.633563214096863,0.5206349206349208,0.020695880651437144,0.6235002325412873,0.016253199480122535,10,10,PF13377
PF13377_11,PF13377_sc11,0.587301587301587,0.67788492814299,0.53968253968254,0.673104751888197,0.587301587301587,0.691574939065906,0.587301587301587,0.70671132088038,0.587301587301587,0.715409601192208,0.5777777777777776,0.021295885499997724,0.6929371082339362,0.01814171892590406,11,11,PF13377
PF13466_0,PF13466_sc0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,PF13466
PF13466_1,PF13466_sc1,0.901960784313726,0.901126964361724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9803921568627452,0.0438444701470545,0.9802253928723449,0.044217365765788885,1,1,PF13466
PF13466_2,PF13466_sc2,0.803921568627451,0.831312892629159,0.764705882352941,0.855960491781479,0.843137254901961,0.860557960194922,0.823529411764706,0.894768929592677,0.823529411764706,0.865681343458978,0.8117647058823529,0.029736766447261122,0.8616563235314431,0.02273223573390944,2,2,PF13466
PF13466_3,PF13466_sc3,0.803921568627451,0.808430779658624,0.647058823529412,0.749044735788376,0.784313725490196,0.80208096285459,0.725490196078431,0.772034373941582,0.803921568627451,0.829588198566381,0.7529411764705882,0.0673551530875202,0.7922358101619106,0.03173315269148442,3,3,PF13466
PF13466_4,PF13466_sc4,0.627450980392157,0.711270524776797,0.607843137254902,0.693440977539734,0.588235294117647,0.695322683055533,0.607843137254902,0.705644104934937,0.627450980392157,0.688361743338268,0.611764705882353,0.01640509855949175,0.6988080067290537,0.009382476978771247,4,4,PF13466
PF13466_5,PF13466_sc5,0.470588235294118,0.64565553862308,0.450980392156863,0.660797448119479,0.588235294117647,0.700944419789202,0.490196078431373,0.670028450665037,0.549019607843137,0.709652283983359,0.5098039215686276,0.05716619504750271,0.6774156282360314,0.027075097418100557,5,5,PF13466
PF13466_6,PF13466_sc6,0.431372549019608,0.642732439591537,0.392156862745098,0.598775605235502,0.509803921568627,0.676301639780665,0.470588235294118,0.633483999240973,0.509803921568627,0.652520508362717,0.46274509803921565,0.05113099925649115,0.6407628384422788,0.02837709368352029,6,6,PF13466
PF13466_7,PF13466_sc7,0.411764705882353,0.558504261056287,0.333333333333333,0.518178534005181,0.509803921568627,0.618709354519785,0.450980392156863,0.570588437611078,0.509803921568627,0.590737262189107,0.44313725490196054,0.07414772706348634,0.5713435698762876,0.03745521315954512,7,7,PF13466
PF13466_8,PF13466_sc8,0.392156862745098,0.568216988241552,0.352941176470588,0.505526872435632,0.529411764705882,0.605011187598194,0.450980392156863,0.532559653534614,0.470588235294118,0.550127928062575,0.43921568627450985,0.06876736437941251,0.5522885259745134,0.0374631278447718,8,8,PF13466
PF13466_9,PF13466_sc9,0.529411764705882,0.6471367892485,0.509803921568627,0.64084017761046,0.588235294117647,0.698524263001912,0.509803921568627,0.614264296175953,0.588235294117647,0.64637089549085,0.5450980392156859,0.04018412065082215,0.649427284305535,0.030558449457142988,9,9,PF13466
PF13466_10,PF13466_sc10,0.509803921568627,0.603634087661044,0.549019607843137,0.57898239601015,0.588235294117647,0.667687703126056,0.509803921568627,0.575415254856996,0.568627450980392,0.6121408625482,0.5450980392156859,0.03507557611764394,0.6075720608404892,0.03708672651833737,10,10,PF13466
PF13466_11,PF13466_sc11,0.568627450980392,0.68158744062053,0.647058823529412,0.710839629879112,0.627450980392157,0.753251751501762,0.627450980392157,0.674045913419089,0.568627450980392,0.642112818091187,0.6078431372549019,0.03668291555660744,0.692367510702336,0.04190923207368131,11,11,PF13466
PF14317_0,PF14317_sc0,0.956521739130435,0.964982487061229,0.992753623188406,0.982214643056287,0.956521739130435,0.964982487061229,0.956521739130435,0.964982487061229,1.0,1.0,0.9724637681159422,0.021979349113192808,0.9754324208479949,0.015629841905119034,0,0,PF14317
PF14317_1,PF14317_sc1,0.688405797101449,0.787407537089723,0.789855072463768,0.798272607676823,0.72463768115942,0.808559484322765,0.797101449275362,0.789972405285176,0.753623188405797,0.821918855285749,0.7507246376811592,0.04542732759031155,0.8012261779320472,0.01421522150243983,1,1,PF14317
PF14317_2,PF14317_sc2,0.565217391304348,0.680943161364011,0.594202898550725,0.721440942711417,0.594202898550725,0.667594253293253,0.579710144927536,0.686563821456941,0.543478260869565,0.673605620259758,0.5753623188405798,0.021496227498828204,0.6860295598170759,0.02106144418103851,2,2,PF14317
PF14317_3,PF14317_sc3,0.579710144927536,0.675393503275897,0.485507246376812,0.627668287459487,0.543478260869565,0.67354546389258,0.5,0.655843210896149,0.579710144927536,0.663346502795399,0.5376811594202898,0.04389893110394459,0.6591593936639024,0.019304947892474836,3,3,PF14317
PF14317_4,PF14317_sc4,0.565217391304348,0.652768021377206,0.420289855072464,0.568620042211772,0.471014492753623,0.53313019195424,0.463768115942029,0.590965738590119,0.492753623188406,0.595224218973164,0.482608695652174,0.05315107484316595,0.5881416426213002,0.04370943783660046,4,4,PF14317
PF14317_5,PF14317_sc5,0.427536231884058,0.529890997389619,0.478260869565217,0.580085927966653,0.456521739130435,0.510205757736955,0.41304347826087,0.529770792546845,0.427536231884058,0.52904993791978,0.44057971014492764,0.026327394383456226,0.5358006827119703,0.026139719025871515,5,5,PF14317
PF14317_6,PF14317_sc6,0.442028985507246,0.535178269963878,0.471014492753623,0.546751856428024,0.434782608695652,0.518289320768731,0.369565217391304,0.522864138090078,0.434782608695652,0.503170485406488,0.43043478260869544,0.03716197508683508,0.5252508141314399,0.01660232459711512,6,6,PF14317
PF14317_7,PF14317_sc7,0.507246376811594,0.553339467837463,0.478260869565217,0.518673689932225,0.41304347826087,0.511344179488653,0.420289855072464,0.556886508983101,0.434782608695652,0.48385676629499,0.45072463768115945,0.04047605809788073,0.5248201225072864,0.030573609639257857,7,7,PF14317
PF14317_8,PF14317_sc8,0.405797101449275,0.54771108913219,0.398550724637681,0.485827029192799,0.442028985507246,0.540258457831065,0.442028985507246,0.55676039289839,0.427536231884058,0.516560084847127,0.4231884057971012,0.020238029048940454,0.5294234107803142,0.028571216534325608,8,8,PF14317
PF14317_9,PF14317_sc9,0.384057971014493,0.485543023306548,0.456521739130435,0.531456305873663,0.492753623188406,0.525986730360314,0.449275362318841,0.539153197124493,0.478260869565217,0.586957742357938,0.4521739130434784,0.041816052307981064,0.5338193998045911,0.03622732495816223,9,9,PF14317
PF14317_10,PF14317_sc10,0.41304347826087,0.557329685660228,0.434782608695652,0.530400350512405,0.442028985507246,0.537533842107377,0.442028985507246,0.560261483581118,0.449275362318841,0.567497491896857,0.4362318840579711,0.01393868410266024,0.550604570751597,0.015834364397694055,10,10,PF14317
PF14317_11,PF14317_sc11,0.36231884057971,0.497471373987211,0.41304347826087,0.535938338827123,0.398550724637681,0.543284854176852,0.391304347826087,0.504530321136893,0.442028985507246,0.516277589082799,0.4014492753623188,0.029255984403168598,0.5195004954421757,0.019721015768573352,11,11,PF14317
PF20171_0,PF20171_sc0,1.0,0.999999999999999,0.992125984251969,0.997914808905265,0.992125984251969,0.997914808905265,1.0,0.999999999999999,0.992125984251969,0.997914808905265,0.9952755905511814,0.004312776043347514,0.9987488853431585,0.0011421061992947256,0,0,PF20171
PF20171_1,PF20171_sc1,0.921259842519685,0.96431116203366,0.913385826771654,0.9485565598404,0.952755905511811,0.972692340906678,0.94488188976378,0.967338528359013,0.905511811023622,0.958812460088567,0.9275590551181103,0.020381384418180784,0.9623422102456637,0.009198756217567893,1,1,PF20171
PF20171_2,PF20171_sc2,0.858267716535433,0.925115470410079,0.905511811023622,0.944375344086354,0.921259842519685,0.960055024439104,0.874015748031496,0.946471705370438,0.921259842519685,0.961836057900399,0.8960629921259841,0.02860771988123615,0.9475707204412748,0.014790319615139642,2,2,PF20171
PF20171_3,PF20171_sc3,0.755905511811024,0.862538917727056,0.818897637795276,0.878841144067481,0.763779527559055,0.8703798941659,0.811023622047244,0.882108623066389,0.771653543307087,0.898481002562269,0.7842519685039372,0.028715877998126728,0.8784699163178191,0.013537602668534569,3,3,PF20171
PF20171_4,PF20171_sc4,0.811023622047244,0.897171429312467,0.755905511811024,0.843327786555406,0.771653543307087,0.858846914063246,0.795275590551181,0.868747994419533,0.779527559055118,0.865413335387528,0.7826771653543309,0.021274419033238064,0.866701491947636,0.019635994373931407,4,4,PF20171
PF20171_5,PF20171_sc5,0.755905511811024,0.892714739922696,0.771653543307087,0.84505531465348,0.755905511811024,0.84324041014427,0.716535433070866,0.826509167323603,0.748031496062992,0.851209664186471,0.7496062992125986,0.02038138441818099,0.851745859246104,0.02466137343902309,5,5,PF20171
PF20171_6,PF20171_sc6,0.677165354330709,0.827949644470432,0.68503937007874,0.824355796585585,0.645669291338583,0.799015737068763,0.645669291338583,0.789638497312546,0.692913385826772,0.83120561811735,0.6692913385826774,0.022271079722410887,0.8144330587109352,0.01880785506192318,6,6,PF20171
PF20171_7,PF20171_sc7,0.692913385826772,0.818425908806466,0.677165354330709,0.803784047463682,0.661417322834646,0.80283358289031,0.669291338582677,0.806108266236478,0.645669291338583,0.800436080952559,0.6692913385826773,0.017606834468502287,0.806317577269899,0.007067610854366145,7,7,PF20171
PF20171_8,PF20171_sc8,0.669291338582677,0.799168974841075,0.661417322834646,0.803456089255207,0.708661417322835,0.833954734884641,0.614173228346457,0.777644413741388,0.645669291338583,0.793966559035519,0.6598425196850396,0.03450220834678211,0.801638154351566,0.020544561782143974,8,8,PF20171
PF20171_9,PF20171_sc9,0.724409448818898,0.829762619807326,0.661417322834646,0.800464218074132,0.653543307086614,0.778729703771905,0.645669291338583,0.780166849724305,0.669291338582677,0.759111030562549,0.6708661417322835,0.031199390167179545,0.7896468843880434,0.02677583423065052,9,9,PF20171
PF20171_10,PF20171_sc10,0.732283464566929,0.867917653311026,0.692913385826772,0.817824765153741,0.771653543307087,0.858117018084061,0.708661417322835,0.811775854298851,0.708661417322835,0.8404752792475,0.7228346456692917,0.030698564865540026,0.8392221140190358,0.0244599954469817,10,10,PF20171
PF20171_11,PF20171_sc11,0.708661417322835,0.809987542731937,0.724409448818898,0.8156283640068,0.755905511811024,0.816000562957834,0.68503937007874,0.774712158063344,0.724409448818898,0.793187207975072,0.7196850393700791,0.025876656260086728,0.8019031671469975,0.017803045001909684,11,11,PF20171
